call_id,destination_person_id,source_person_id,account_age,account_state,occupation,language,call_direction,call_duration,call_outcome,call_end_date,call_topics,call_topic_group
2817736,338347,195391,494,In Repayment,Teacher,Lunyankore,Incoming,7.42,Call Resolved,10/23/17 13:58,Redeem Code,Codes
2817738,124260,287258,248,In Repayment,Farmer,Rukiga,Incoming,1.18,Call Resolved,10/23/17 13:58,Ended Call- Hearing/Speaking Issues,Other
2817739,239257,93979,804,In Repayment,Carpenter,Lutooro,Incoming,1.55,Call Resolved,10/23/17 13:58,Call Dropped,Other
2817741,100499,102878,779,In Repayment,Small Business Owner,Kupsabiiny,Incoming,0.6,Call Unresolved,10/23/17 13:59,Ended Call- Hearing/Speaking Issues,Other
2817742,59492,380988,0,In Repayment,Farmer,Lunyankore,Incoming,1.72,Call Resolved,10/23/17 14:00,Account Association,Sales
2817745,157397,272011,298,In Repayment,Farmer,Lugbara,Incoming,3.1,Call Resolved,10/23/17 14:00,Advance Code,Codes
2817746,134529,370649,31,In Repayment,Boda Boda,Luganda,Incoming,8.1,Call Resolved,10/23/17 13:58,RP Remote Technical,Accessory Technical Issue
2817747,338329,349511,77,In Repayment,Farmer,Luganda,Incoming,3.72,Call Resolved,10/23/17 14:00,Code request,Codes
2817748,100499,178384,554,In Repayment,Teacher,English,Incoming,0.05,Call Unresolved,10/23/17 14:00,Call Dropped,Other
2817749,239257,225090,389,In Repayment,Farmer,Lutooro,Incoming,0.4,Call Resolved,10/23/17 14:00,Call Dropped,Other
2817750,77891,212020,108,In Repayment,Boda Boda,Luganda,Incoming,2.47,Call Resolved,10/23/17 14:00,Call Dropped,Other
2817752,96157,341215,90,In Repayment,Farmer,Rukiga,Incoming,0.87,Call Resolved,10/23/17 14:00,Customer NOT with PS,Technical/ Battery Performance
2817753,96164,349654,76,In Repayment,Small Business Owner,Lunyankore,Incoming,6.72,Call Resolved,10/23/17 14:01,Code Not Received,Codes
2817754,108347,235556,358,In Repayment,Farmer,Lusoga,Incoming,4.55,Call Resolved,10/23/17 14:00,Payment inquiry,Finance
2817755,338079,305115,163,In Repayment,Farmer,Lango,Incoming,4.05,Call Resolved,10/23/17 14:01,Code Not Received,Codes
2817757,124260,213000,427,In Repayment,Mechanic / Technician,Lutooro,Incoming,2.12,Call Resolved,10/23/17 14:01,Service Center Enquiry,General 
2817758,174116,154374,573,Complete,Boda Boda,Ateso,Outgoing,5.12,Call Resolved,10/23/17 14:01,Completions Call,Survey
2817759,124267,305236,163,In Repayment,Farmer,Luganda,Incoming,3.62,Call Resolved,10/23/17 14:01,Code Not Received,Codes
2817764,212971,349639,76,In Repayment,Small Business Owner,English,Incoming,4.68,Call Resolved,10/23/17 14:03,Redeem Code,Codes
2817766,59492,380960,0,In Repayment,Small Business Owner,Rufumbira,Incoming,1.57,Call Resolved,10/23/17 14:03,Account Association,Sales
2817767,124255,160444,630,In Repayment,Small Business Owner,English,Incoming,3.93,Call Resolved,10/23/17 14:03,Account Association,Sales
2817768,116273,287258,248,In Repayment,Farmer,Rukiga,Incoming,3.92,Call Resolved,10/23/17 14:03,General Question,General 
2817770,174712,239005,571,Complete,Small Business Owner,Lusoga,Outgoing,4.35,Call Resolved,10/23/17 14:03,Completions Call,Survey
2817771,337992,219924,405,In Repayment,Shop Keeper,Luganda,Incoming,5.13,Call Resolved,10/23/17 14:04,Customer NOT with PS,Technical/ Battery Performance
2817772,25630,363577,54,In Repayment,Farmer,Rukiga,Incoming,2.45,Call Resolved,10/23/17 14:04,Code Not Received,Codes
2817773,212971,381010,-1,In Repayment,Police,English,Incoming,0.12,Call Resolved,10/23/17 14:04,Call Dropped,Other
2817776,59492,380960,0,In Repayment,Small Business Owner,Rufumbira,Incoming,3.03,Call Resolved,10/23/17 14:04,Account Association,Sales
2817778,338079,380850,0,In Repayment,Teacher,Luganda,Incoming,3.25,Call Resolved,10/23/17 14:05,Code request,Codes
2817779,108347,361940,56,In Repayment,Shop Keeper,Lumasaba,Incoming,1.33,Call Resolved,10/23/17 14:04,Call Dropped,Other
2817781,17678,154374,1035,Complete,Other,English,Outgoing,0.93,Call Resolved,10/23/17 14:05,"Completions Call, Call Dropped",Survey
2817782,100499,102878,779,In Repayment,Small Business Owner,Kupsabiiny,Incoming,4.93,Call Resolved,10/23/17 14:06,General Question,General 
2817783,239247,380955,0,In Repayment,Health Worker,Samia,Incoming,4.7,Call Resolved,10/23/17 14:06,Account Association,Sales
2817785,5133,239082,1176,Complete,Farmer,Luganda,Outgoing,3.53,Customer Unreachable,10/23/17 14:06,Completions Call,Survey
2817787,178636,157497,556,Complete,Boda Boda,Luganda,Outgoing,4.7,Call Resolved,10/23/17 14:06,Call Dropped,Other
2817791,212971,178384,554,In Repayment,Teacher,English,Incoming,2.62,Call Resolved,10/23/17 14:07,General Question,General 
2817792,338329,59716,891,In Repayment,Driver,Luganda,Incoming,3.98,Call Resolved,10/23/17 14:07,Code request,Codes
2817793,337992,379047,5,In Repayment,Boda Boda,Luganda,Incoming,2.8,Call Resolved,10/23/17 14:07,Customer NOT with PS,Technical/ Battery Performance
2817794,239257,225090,389,In Repayment,Farmer,Lutooro,Incoming,4.5,Call Resolved,10/23/17 14:07,3 Series LED Light Bar Non-Technical,Accessory Non-Technical Issue
2817795,114148,380971,0,In Repayment,Farmer,Luganda,Incoming,12.28,Call Resolved,10/23/17 14:07,Vetting,Sales
2817796,59492,317865,130,In Repayment,Farmer,Acholi,Incoming,2.12,Call Resolved,10/23/17 14:07,Overdue Account,Finance
2817799,77891,381029,0,In Repayment,Farmer,Lango,Incoming,1.88,Call Resolved,10/23/17 14:08,General Question,General 
2817801,124267,369689,35,In Repayment,Construction,Luganda,Incoming,5.62,Call Resolved,10/23/17 14:09,Payment inquiry,Finance
2817804,337985,25846,433,In Repayment,Small Business Owner,Lusoga,Incoming,0.57,Call Resolved,10/23/17 14:09,Call Dropped,Other
2817805,108347,242681,342,In Repayment,Farmer,Lumasaba,Incoming,3.95,Call Resolved,10/23/17 14:09,"Code Entered Late, Code Not Received",Codes
2817809,108351,235954,357,In Repayment,Farmer,Ateso,Incoming,5.5,Call Resolved,10/23/17 14:10,Advance Code,Codes
2817810,338329,162290,627,In Repayment,Shop Keeper,Luganda,Incoming,2.65,Call Resolved,10/23/17 14:10,Advance Code,Codes
2817811,337985,248276,333,In Repayment,Farmer,Lusoga,Incoming,0.88,Call Resolved,10/23/17 14:10,Call Dropped,Other
2817817,187742,239082,521,Complete,Small Business Owner,Lunyoro,Outgoing,3.37,Customer Unreachable,10/23/17 14:12,Completions Call,Survey
2817818,338329,212020,108,In Repayment,Boda Boda,Luganda,Incoming,1.35,Call Resolved,10/23/17 14:13,Code request,Codes
2817820,108351,228943,377,In Repayment,Small Business Owner,Ateso,Incoming,1.62,Call Resolved,10/23/17 14:12,Ended Call- Hearing/Speaking Issues,Other
2817821,96161,98472,791,Complete,Small Business Owner,English,Incoming,8.57,Call Unresolved,10/23/17 14:11,Upgrade,Sales
2817822,163798,154374,622,Complete,Small Business Owner,Ateso,Outgoing,0.82,Call Resolved,10/23/17 14:13,Completions Call,Survey
2817823,338347,313347,140,In Repayment,Farmer,Lunyankore,Incoming,3.67,Call Resolved,10/23/17 14:14,Advance Code,Codes
2817824,96157,121300,714,In Repayment,Teacher,Lunyankore,Incoming,2.07,Call Resolved,10/23/17 14:14,Redeem Code,Codes
2817825,239247,360410,59,In Repayment,Security Guard,English,Incoming,7.43,Call Resolved,10/23/17 14:14,Interested In ReadyPay,Sales
2817826,132606,302655,173,In Repayment,Farmer,Ateso,Incoming,2.3,Call Resolved,10/23/17 14:14,Overdue Account,Finance
2817827,380227,338338,2,In Repayment,Farmer,Luganda,Outgoing,6.25,Call Resolved,10/23/17 14:14,Customer Follow Up,Other
2817828,338329,365517,49,In Repayment,Boda Boda,Luganda,Incoming,1.1,Call Resolved,10/23/17 14:14,Call transfer,Other
2817829,166695,157397,604,In Repayment,Small Business Owner,Lugbara,Outgoing,1.3,Call Resolved,10/23/17 14:14,Completions Call,Survey
2817831,123696,212946,709,In Repayment,Construction,Lutooro,Outgoing,0.97,Customer Unreachable,10/23/17 14:14,Completions Call,Survey
2817832,381028,114148,0,In Repayment,Farmer,Luganda,Outgoing,6.55,Call Resolved,10/23/17 14:14,Vetting,Sales
2817833,178636,157497,556,Complete,Boda Boda,Luganda,Outgoing,7.87,Call Resolved,10/23/17 14:14,Completions Call,Survey
2817834,134529,351764,73,In Repayment,Farmer,Luganda,Incoming,14.28,Call Resolved,10/23/17 14:15,Technical product inquiry ,Technical/ Battery Performance
2817835,100499,381010,-1,In Repayment,Police,English,Incoming,8.63,Call Resolved,10/23/17 14:15,Vetting,Sales
2817836,89582,315811,135,In Repayment,Farmer,Luganda,Incoming,3.28,Call Resolved,10/23/17 14:15,"Code Not Received, Call Dropped",Codes
2817837,108347,203409,404,In Repayment,Small Business Owner,Lusoga,Incoming,5.3,Call Resolved,10/23/17 14:15,SMS Inquiry,Other
2817838,239257,51107,915,Complete,Boda Boda,Lutooro,Incoming,1.95,Call Resolved,10/23/17 14:15,Call Dropped,Other
2817839,239018,359205,60,In Repayment,Small Business Owner,Lunyankore,Incoming,8.27,Call Resolved,10/23/17 14:15,Code Not Received,Codes
2817842,108347,350667,75,In Repayment,Farmer,Lumasaba,Incoming,0.32,Call Resolved,10/23/17 14:16,Call Dropped,Other
2817843,132606,116976,388,In Repayment,Other,English,Incoming,2.57,Call Resolved,10/23/17 14:17,Account Association,Sales
2817844,173206,212946,577,Complete,Farmer,Lutooro,Outgoing,1.82,Call Resolved,10/23/17 14:17,Completions Call,Survey
2817845,100499,380955,0,In Repayment,Health Worker,Samia,Incoming,2.57,Call Resolved,10/23/17 14:18,Account Association,Sales
2817849,96161,380815,0,In Repayment,Farmer,Lugwere,Incoming,3.93,Call Resolved,10/23/17 14:17,"Account Association, Failed code",Sales
2817852,116273,16549,1040,In Repayment,Shop Keeper,Rukiga,Incoming,6.25,Call Resolved,10/23/17 14:19,Code Not Received,Codes
2817853,108347,365517,49,In Repayment,Boda Boda,Luganda,Incoming,1.47,Call Resolved,10/23/17 14:18,Call transfer,Other
2817857,162611,239005,626,Complete,Small Business Owner,Lusoga,Outgoing,1.47,Call Resolved,10/23/17 14:19,Completions Call,Survey
2817859,124267,291834,228,In Repayment,Construction,Luganda,Incoming,10.57,Call Resolved,10/23/17 14:20,"Account Modifications, Ended Call- Hearing/Speaking Issues",Accounts
2817860,124267,365063,51,In Repayment,Small Business Owner,Luganda,Incoming,7.37,Call Resolved,10/23/17 14:20,Account Modifications,Accounts
2817861,50645,157497,908,Complete,Health Worker,Luganda,Outgoing,3.52,Needs Repair / Replacement,10/23/17 14:20,RP Remote Non-Technical,Accessory Non-Technical Issue
2817863,124260,297903,203,In Repayment,Small Business Owner,Lukonjo,Incoming,7.75,Call Resolved,10/23/17 14:20,Code Entry Support,Codes
2817866,212982,380942,0,Cancelled,Other,Luganda,Incoming,7.02,Call Resolved,10/23/17 14:21,Account Association,Sales
2817868,96161,262827,311,In Repayment,Farmer,Kupsabiiny,Incoming,2.1,Call Resolved,10/23/17 14:21,Advance Code,Codes
2817869,100499,380970,0,In Repayment,Shop Keeper,Kakwa,Incoming,3.02,Call Resolved,10/23/17 14:22,Account Association,Sales
2817870,120012,212946,255,In Repayment,Other,Lutooro,Outgoing,0.38,Call Unresolved ,10/23/17 14:21,Completions Call,Survey
2817871,228943,108351,377,In Repayment,Small Business Owner,Ateso,Outgoing,7.87,Call Resolved,10/23/17 14:21,Account Modifications,Accounts
2817875,265004,239298,259,Complete,Farmer,Lango,Outgoing,0.12,Customer Unreachable,10/23/17 14:22,10 Day Call,Survey
2817880,108358,211404,432,In Repayment,Other,Luganda,Incoming,2.02,Call Resolved,10/23/17 14:23,Code Not Received,Codes
2817881,124260,294082,217,Cancelled,Farmer,Rukiga,Incoming,1.37,Call Resolved,10/23/17 14:23,Ended Call- Hearing/Speaking Issues,Other
2817882,239018,288727,242,In Repayment,Other,Lunyankore,Incoming,4.5,Call Resolved,10/23/17 14:23,Code Not Received,Codes
2817883,134529,380274,2,In Repayment,Tailor,Luganda,Incoming,8.1,Call Resolved,10/23/17 14:23,Payment inquiry,Finance
2817884,113689,212946,739,In Repayment,Farmer,Lutooro,Outgoing,0.12,Call Unresolved ,10/23/17 14:24,Completions Call,Survey
2817885,239247,11442,1071,In Repayment,Teacher,English,Incoming,5.03,Call Resolved,10/23/17 14:24,Advance Code,Codes
2817886,100499,154840,648,Complete,Farmer,Rufumbira,Incoming,0.63,Call Unresolved,10/23/17 14:25,Ended Call- Hearing/Speaking Issues,Other
2817887,108347,326402,116,In Repayment,Small Business Owner,Lumasaba,Incoming,4.03,Call Resolved,10/23/17 14:25,Code Not Received,Codes
2817889,66790,239298,872,In Repayment,Boda Boda,English,Outgoing,0.48,Customer Unreachable,10/23/17 14:26,Completions Call,Survey
2817892,113689,212946,739,In Repayment,Farmer,Lutooro,Outgoing,0.13,Call Unresolved ,10/23/17 14:26,Completions Call,Survey
2817894,50645,157497,908,Complete,Health Worker,Luganda,Outgoing,5.98,Call Resolved,10/23/17 14:26,Completions Call,Survey
2817895,145169,239005,671,Complete,Health Worker,Lusoga,Outgoing,5.28,Call Resolved,10/23/17 14:26,Completions Call,Survey
2817897,124267,187875,521,Complete,Shop Keeper,Lumasaba,Incoming,2.93,Call Resolved,10/23/17 14:27,Code Not Received,Codes
2817898,124267,152716,654,Complete,Shop Keeper,Lumasaba,Incoming,4.3,Call Resolved,10/23/17 14:27,Code Not Received,Codes
2817899,338347,322827,120,In Repayment,Small Business Owner,Lunyankore,Incoming,4.75,Call Resolved,10/23/17 14:27,General Question,General 
2817901,147231,100497,664,Complete,Farmer,Lunyankore,Outgoing,0.28,Customer Unreachable,10/23/17 14:27,Completions Call,Survey
2817902,96161,220169,404,In Repayment,Construction,English,Incoming,3.83,Call Resolved,10/23/17 14:27,"Code Entered Late, Code Not Received",Codes
2817903,108351,347661,81,In Repayment,Teacher,Ateso,Incoming,3.52,Call Resolved,10/23/17 14:27,Customer NOT with PS,Technical/ Battery Performance
2817904,45039,157497,942,Complete,Farmer,Luganda,Outgoing,0.13,Customer Unreachable,10/23/17 14:27,Call Dropped,Other
2817907,212971,351444,34,Cancelled,Small Business Owner,Alur,Incoming,4.97,Call Resolved,10/23/17 14:28,Refund Question,Finance
2817909,157397,238248,350,In Repayment,Small Business Owner,English,Incoming,0.63,Call Resolved,10/23/17 14:29,Call Dropped,Other
2817910,155818,157497,633,In Repayment,Mechanic / Technician,Luganda,Outgoing,0.7,Customer Unreachable,10/23/17 14:29,Call Dropped,Other
2817911,100499,154840,648,Complete,Farmer,Rufumbira,Incoming,3.2,Call Unresolved,10/23/17 14:29,"Does Not Charge From Solar, Does Not Charge From Mains",Technical/ Battery Performance
2817912,338329,191173,510,In Repayment,Other,Luganda,Incoming,14.37,Call Resolved,10/23/17 14:29,"Interested in Upgrades, Redeem Code",Sales
2817913,239247,333916,56,In Repayment,Farmer,English,Incoming,2.8,Call Resolved,10/23/17 14:28,Sales Team Inquiry,Other
2817914,96164,272114,298,In Repayment,Farmer,Lunyankore,Incoming,0.33,Call Resolved,10/23/17 14:29,Call Dropped,Other
2817916,212971,130346,694,Complete,Small Business Owner,Rufumbira,Incoming,0.98,Call Resolved,10/23/17 14:30,Call transfer,Other
2817920,154840,100499,648,Complete,Farmer,Rufumbira,Outgoing,1.07,Call Resolved,10/23/17 14:31,Customer Follow Up,Other
2817924,212971,162851,625,Complete,Small Business Owner,Lunyole,Incoming,0.8,Call Resolved,10/23/17 14:31,Call transfer,Other
2817926,239247,334565,100,In Repayment,Other,Kupsabiiny,Incoming,0.93,Call Unresolved,10/23/17 14:31,Call Dropped,Other
2817927,67001,239298,872,In Repayment,Office Work,English,Outgoing,0.62,Customer Unreachable,10/23/17 14:31,10 Day Call,Survey
2817929,212982,302561,173,In Repayment,Teacher,Acholi,Incoming,8.48,Call Resolved,10/23/17 14:30,General Question,General 
2817931,125097,261995,312,In Repayment,Small Business Owner,Lunyoro,Incoming,0.85,Call Resolved,10/23/17 14:32,Accessory Sale,Sales
2817934,132606,365454,49,In Repayment,Boda Boda,Ateso,Incoming,1,Call Resolved,10/23/17 14:32,Ended Call- Hearing/Speaking Issues,Other
2817935,212971,26490,965,In Repayment,Teacher,Ateso,Incoming,0.62,Call Unresolved,10/23/17 14:33,"Code Not Received, Call Dropped",Codes
2817936,108347,365517,49,In Repayment,Boda Boda,Luganda,Incoming,5.98,Call Resolved,10/23/17 14:32,Call transfer,Other
2817937,183949,239082,535,In Repayment,Farmer,Lunyoro,Outgoing,9,Call Resolved,10/23/17 14:33,Completions Call,Survey
2817938,85375,212946,826,Complete,Farmer,Lutooro,Outgoing,1.9,Call Resolved,10/23/17 14:33,Completions Call,Survey
2817940,124255,380989,0,In Repayment,Boda Boda,Lumasaba,Incoming,8.92,Call Resolved,10/23/17 14:33,Technical product inquiry ,Technical/ Battery Performance
2817941,59492,381041,0,In Repayment,Farmer,Alur,Incoming,0.17,Call Resolved,10/23/17 14:34,Vetting,Sales
2817942,187742,100497,521,Complete,Small Business Owner,Lunyoro,Outgoing,3.68,Call Resolved,10/23/17 14:34,Completions Call,Survey
2817948,239257,260551,301,In Repayment,Farmer,Lunyoro,Incoming,3.93,Call Resolved,10/23/17 14:35,RP Remote Non-Technical,Accessory Non-Technical Issue
2817950,239247,347830,80,In Repayment,Farmer,Japadhola,Incoming,0.93,Call Resolved,10/23/17 14:35,Call transfer,Other
2817951,337992,337602,84,In Repayment,Other,English,Incoming,3.52,Call Resolved,10/23/17 14:35,Sales Team Inquiry,Other
2817952,322827,338329,120,In Repayment,Small Business Owner,Lunyankore,Outgoing,5.87,Call Resolved,10/23/17 14:36,Drains Quickly,Technical/ Battery Performance
2817954,124267,363717,53,In Repayment,Farmer,Lumasaba,Incoming,8.52,Call Resolved,10/23/17 14:36,Code Entry Support,Codes
2817956,337992,349889,76,In Repayment,Driver,Luganda,Incoming,2.17,Call Resolved,10/23/17 14:36,Code Not Received,Codes
2817957,96164,306226,160,In Repayment,Farmer,Lunyankore,Incoming,5.63,Call Resolved,10/23/17 14:36,General Question,General 
2817960,96161,138022,679,Complete,Other,English,Incoming,7.2,Call Resolved,10/23/17 14:35,General Question,General 
2817961,212982,330208,109,In Repayment,Tailor,Lango,Incoming,5.05,Call Resolved,10/23/17 14:37,Code Not Received,Codes
2817962,338079,283286,264,In Repayment,Police,Lango,Incoming,2.55,Call Resolved,10/23/17 14:37,Code request,Codes
2817963,338347,294082,217,Cancelled,Farmer,Rukiga,Incoming,8.38,Call Resolved,10/23/17 14:37,Drains Quickly,Technical/ Battery Performance
2817964,183136,157497,537,In Repayment,Farmer,Lunyankore,Outgoing,5.03,Call Resolved,10/23/17 14:37,Completions Call,Survey
2817968,132606,216194,418,Cancelled,Office Work,English,Incoming,4.03,Call Resolved,10/23/17 14:38,Account Association,Sales
2817969,77777,100497,847,Suspended,Farmer,Lutooro,Outgoing,0.15,Customer Unreachable,10/23/17 14:38,Completions Call,Survey
2817970,134529,187113,524,In Repayment,Farmer,Luganda,Incoming,10.52,Call Resolved,10/23/17 14:38,"Interested in Upgrades, RP Remote Technical",Sales
2817971,380656,89582,0,In Repayment,Small Business Owner,Luganda,Outgoing,22.93,Call Resolved,10/23/17 14:38,Vetting,Sales
2817973,365517,239005,49,In Repayment,Boda Boda,Luganda,Outgoing,3.08,Call Resolved,10/23/17 14:38,Does Not Charge From Solar,Technical/ Battery Performance
2817974,108351,51093,682,In Repayment,Farmer,Ateso,Incoming,7.95,Call Resolved,10/23/17 14:37,Balance Inquiry,Finance
2817975,278347,132606,280,Cancelled,Other,English,Outgoing,0.42,Call Resolved,10/23/17 14:38,Vetting,Sales
2817976,108347,235916,357,In Repayment,Farmer,Lusoga,Incoming,5.3,Call Resolved,10/23/17 14:39,Code Not Received,Codes
